Index,Source_ID,Facility_Name,Facility_Type,Authority_Name,ISCED010,ISCED020,ISCED1,ISCED2,ISCED3,ISCED4Plus,OLMS_Status,Full_Addr,Unit,Street_No,Street_Name,City,Prov_Terr,Postal_Code,PRUID,CSDNAME,CSDUID,Longitude,Latitude,Geo_Source,Provider,CMANAME,CMAUID
22d419f97afba4e3e46d,1466,École Joseph-Moreau,Francophone,The Greater North Central Francophone Education Region,..,0,0,1,0,..,1,9750 - 74 Avenue Edmonton AB T6E1E8,,9750,74 avenue,Edmonton,AB,T6E1E8,48,Edmonton,4811061,-113.4812942,53.51064275,Nominatim,Province of Alberta,Edmonton,835
bb5664826c68c18f0c90,1467,École Alexandre-Taché,Francophone,The Greater North Central Francophone Education Region,..,0,0,1,1,..,1,30 Erin Ridge Drive St. Albert AB T8N5S5,,30,erin ridge drive,St. Albert,AB,T8N5S5,48,St. Albert,4811062,-113.6250664,53.65889362,AGOL,Province of Alberta,Edmonton,835
3b6e0d66ab951460be66,1786,École Saint-Vital,Francophone,The Greater North Central Francophone Education Region,..,1,1,1,0,..,1,5505 Avenue Magasin Beaumont AB T4X1V8,,5505,avenue magasin,Beaumont,AB,T4X1V8,48,Beaumont,4811013,-113.4219248,53.3385921,Nominatim,Province of Alberta,Edmonton,835
77cd6b9f5ae674d9f400,2125,École Michaëlle-Jean,Francophone,The Greater North Central Francophone Education Region,..,0,1,1,1,..,1,10005 - 84 Street NW Edmonton AB T6A3P8,,10005,84 street nw,Edmonton,AB,T6A3P8,48,Edmonton,4811061,-113.456566,53.53972827,AGOL,Province of Alberta,Edmonton,835
a54b02c277d8a7c42b18,1228,École Mont Carmel,Public,DSF-S,..,1,1,1,0,..,1,"1545, Route 525 Sainte-Marie-de-Kent E4S 2H2 NB",,1545,route 525,Sainte-Marie-de-Kent,NB,E4S2H2,13,Saint Mary,1308006,-64.82560578,46.41469453,Source,Province of New Brunswick,...,...
562b19860494e3bd5690,1226,École Clément-Cormier,Public,DSF-S,..,..,0,1,1,..,1,"37, avenue Richard Bouctouche E4S 3T5 NB",,37,avenue richard,Bouctouche,NB,E4S3T5,13,Bouctouche,1308005,-64.72410659,46.47555161,Source,Province of New Brunswick,...,...
e019eec9e0a8fe92d7ac,1202,École Dr-Marguerite-Michaud,Public,DSF-S,..,1,1,1,0,..,1,"42, avenue Richard Bouctouche E4S 3N1 NB",,42,avenue richard,Bouctouche,NB,E4S3N1,13,Bouctouche,1308005,-64.72257482,46.47376375,Source,Province of New Brunswick,...,...
a6d49a1df2d8ac5480b0,1206,École Blanche-Bourgeois,Public,DSF-S,..,1,1,1,0,..,1,"29, chemin Cocagne Cross Cocagne E4R 2J1 NB",,29,chemin cocagne cross cocagne,Cocagne,NB,E4R2J1,13,Cocagne,1308002,-64.61581399,46.34761686,Source,Province of New Brunswick,...,...
5ac74dd448588d6bf06b,1227,École Camille-Vautour,Public,DSF-S,..,1,1,1,0,..,1,"7, avenue Clément Saint-Antoine E4V 1E2 NB",,7,avenue clément saint-antoine,Saint-Antoine,NB,E4V1E2,13,Saint-Antoine,1308007,-64.75362401,46.35959505,Source,Province of New Brunswick,...,...
12e9935cc9c7e79bf9d0,1213,École Notre-Dame,Public,DSF-S,..,1,1,1,0,..,1,"3860, Route 115 Notre-Dame E4V 2J2 NB",,3860,route 115 notre-dame,Notre-Dame,NB,E4V2J2,13,Dundas,1308001,-64.73485047,46.30704659,Source,Province of New Brunswick,...,...
25f641963612062895e6,1331,Polyvalente Louis-J.-Robichaud,Public,DSF-S,..,..,0,1,1,..,1,"435, rue Main Shediac E4P 0S6 NB",,435,rue main,Shediac,NB,E4P0S6,13,Shediac,1307052,-64.53157539,46.21863169,Source,Province of New Brunswick,...,...
caede6c1b7949f4a7770,1315,École Mgr-François-Bourgeois,Public,DSF-S,..,1,1,1,0,..,1,"294, avenue Belliveau Shediac E4P 1H6 NB",,294,avenue belliveau,Shediac,NB,E4P1H6,13,Shediac,1307052,-64.53770118,46.22255028,Source,Province of New Brunswick,...,...
48157778a944ba96f2d6,1317,École Père-Edgar-T.-LeBlanc,Public,DSF-S,..,1,1,1,0,..,1,"1351, Route 133 Grand-Barachois E4P 8C8 NB",,1351,route 133,Grand-Barachois,NB,E4P8C8,13,Beaubassin East / Beaubassin-est,1307005,-64.42154212,46.22391607,Source,Province of New Brunswick,...,...
972525ebb00320c04c3f,1356,École Donat-Robichaud,Public,DSF-S,..,1,1,1,0,..,1,"2632, chemin Acadie Cap-Pelé E4N 1E3 NB",,2632,chemin acadie,Cap-Pelé,NB,E4N1E3,13,Cap-Pelé,1307007,-64.27354423,46.21773523,Source,Province of New Brunswick,...,...
980e9b1c3217ad6d9420,1340,École Abbey-Landry,Public,DSF-S,..,1,1,1,0,..,1,"432, rue Centrale Memramcook E4K 3S5 NB",,432,rue centrale,Memramcook,NB,E4K3S5,13,Memramcook,1307013,-64.56767943,45.98085632,Source,Province of New Brunswick,Moncton,305
738c20a57ace455b211f,1360,École L'Odyssée,Public,DSF-S,..,..,0,1,1,..,1,"60, promenade Léopold F. Belliveau Moncton E1A 8V4 NB",,60,promenade léopold f belliveau,Moncton,NB,E1A8V4,13,Moncton,1307022,-64.79111841,46.11898161,Source,Province of New Brunswick,Moncton,305
bf658b0951347d81f5e1,1359,École Le Mascaret,Public,DSF-S,..,..,1,1,0,..,1,"50, promenade Léopold F. Belliveau Moncton E1A 8V3 NB",,50,promenade léopold f belliveau,Moncton,NB,E1A8V3,13,Moncton,1307022,-64.79134319,46.11940581,Source,Province of New Brunswick,Moncton,305
6a122f7a02f1c0098080,1350,École Saint-Henri,Public,DSF-S,..,1,1,0,0,..,1,"101, avenue Gross Moncton E1C 7H3 NB",,101,avenue gross,Moncton,NB,E1C7H3,13,Moncton,1307022,-64.81003496,46.10472898,Source,Province of New Brunswick,Moncton,305
34c6b46b3c1d8d949610,1349,École Sainte-Bernadette,Public,DSF-S,..,1,1,0,0,..,1,"46, rue Upton Moncton E1E 3Z1 NB",,46,rue upton,Moncton,NB,E1E3Z1,13,Moncton,1307022,-64.80042564,46.07845819,Source,Province of New Brunswick,Moncton,305
b23cd2ddf1457a9f5bc7,5138,École des Bâtisseurs,Public,DSF-S,..,1,1,0,0,..,1,"715, rue Priestman Fredericton E3B 5W7 NB",,715,rue priestman,Fredericton,NB,E3B5W7,13,Fredericton,1310032,-66.6518504,45.94187972,Source,Province of New Brunswick,Fredericton,320
d0c3291b8933fd26683e,3326,École communautaire Ernest-Lang,Public,DSF-NO,..,1,1,1,0,..,1,"13, rue Bellevue Saint-François-de-Madawaska E7A 1A4 NB",,13,rue bellevue,Saint-François-de-Madawaska,NB,E7A1A4,13,Saint-François de Madawaska,1313042,-68.70524738,47.24179902,Source,Province of New Brunswick,...,...
bbc49d5c783ae7f77240,3327,Centre d'apprentissage du Haut-Madawaska,Public,DSF-NO,..,1,1,1,0,..,1,"323, boulevard Long Clair E7A 2C5 NB",,323,boulevard long clair,Clair,NB,E7A2C5,13,Clair,1313039,-68.60631266,47.25669283,Source,Province of New Brunswick,...,...
3a41541b67643e5224e5,3314,École Saint-Jacques,Public,DSF-NO,..,1,1,1,0,..,1,"10, rue de l'École Saint-Jacques E7B 1E7 NB",,10,rue de l'école saint-jacques,Saint-Jacques,NB,E7B1E7,13,Edmundston,1313027,-68.38793212,47.42919212,Source,Province of New Brunswick,Edmundston,335
fcb7d3af5fe89fa76ff8,3316,École communautaire Saint-Joseph,Public,DSF-NO,..,1,1,1,0,..,1,"562, chemin Toussaint Saint-Joseph-de-Madawaska E7B 2T8 NB",,562,chemin toussaint,Saint-Joseph-de-Madawaska,NB,E7B2T8,13,Saint-Joseph,1313022,-68.3162877,47.45515371,Source,Province of New Brunswick,Edmundston,335
0db9ffc30b091537e913,3329,Carrefour de la Jeunesse,Public,DSF-NO,..,1,1,1,0,..,1,"54, 21e avenue Edmundston E3V 2B9 NB",,54,21e avenue,Edmundston,NB,E3V2B9,13,Edmundston,1313027,-68.33845921,47.36460437,Source,Province of New Brunswick,Edmundston,335
41b175b40e917a8f3262,513,École L'Escale-des-Jeunes,Public,DSF-NE,..,1,1,1,0,..,1,"2930, rue Morais Bas-Caraquet E1W 6A8 NB",,2930,rue morais,Bas-Caraquet,NB,E1W6A8,13,Bas-Caraquet,1315027,-64.83114754,47.79808431,Source,Province of New Brunswick,...,...
c633579c663d9a42b3ba,539,Polyvalente Louis-Mailloux,Public,DSF-NE,..,..,0,1,1,..,1,"30, rue Cormier C. P. 5751 Caraquet E1W 1B7 NB",,30,rue cormier,Caraquet,NB,E1W1B7,13,Caraquet,1315028,-64.95967435,47.78759364,Source,Province of New Brunswick,...,...
e656faa42f587a4a2d58,540,École Marguerite-Bourgeoys,Public,DSF-NE,..,1,1,1,0,..,1,"238, rue Marguerite-Bourgeoys C. P. 5680 Caraquet E1W 1B7 NB",,,,Caraquet,NB,E1W1B7,13,Caraquet,1315028,-64.96533163,47.78720406,Source,Province of New Brunswick,...,...
a97d65f494039d1ce491,504,École Ola-Léger,Public,DSF-NE,..,1,1,1,0,..,1,"642, boulevard des Acadiens Bertrand E1W 1G8 NB",,642,boulevard des acadiens bertrand,Bertrand,NB,E1W1G8,13,Bertrand,1315036,-65.07782432,47.74672019,Source,Province of New Brunswick,...,...
301a79462cbef2a69969,503,École Léandre-LeGresley,Public,DSF-NE,..,1,1,1,0,..,1,"261, rue Acadie C.P. 1003 Grande-Anse E8N 2T9 NB",,,,Grande-Anse,NB,E8N2T9,13,Grande-Anse,1315038,-65.18650817,47.81121665,Source,Province of New Brunswick,...,...
fb40a2813331081bdeb9,541,École Terre des Jeunes,Public,DSF-NE,..,1,1,1,0,..,1,"1191, rue des Fondateurs Paquetville E8R 1A9 NB",,1191,rue des fondateurs,Paquetville,NB,E8R1A9,13,Paquetville,1315020,-65.10805444,47.67064772,Source,Province of New Brunswick,...,...
b931e230a54cf7b3d504,1362,École Le Sommet,Public,DSF-S,..,1,1,1,0,..,1,"701, rue Ryan Moncton E1G 5R2 NB",,701,rue ryan,Moncton,NB,E1G5R2,13,Moncton,1307022,-64.86499111,46.10591535,Source,Province of New Brunswick,Moncton,305
6cbcb152b7934f73db28,5201,Centre scolaire Samuel-de-Champlain,Public,DSF-S,..,1,1,1,1,..,1,"67, chemin Ragged Point Saint John E2K 5C3 NB",,67,chemin ragged point,Saint John,NB,E2K5C3,13,Saint John,1301006,-66.1158028,45.29432159,Source,Province of New Brunswick,Saint John,310
f89dc097b4695ad24899,762,École La Villa des Amis,Public,DSF-NE,..,1,1,1,0,..,1,"6830, Route 11 Tracadie Beach E1X 4P4 NB",,6830,route 11 tracadie beach,Tracadie Beach,NB,E1X4P4,13,Tracadie,1315002,-64.916153,47.44438919,Source,Province of New Brunswick,...,...
8382b4635859269d9ecb,714,École La Passerelle,Public,DSF-NE,..,1,1,1,0,..,1,"5067, Route 160 Pont-Landry E1X 2V5 NB",,5067,route 160,Pont-Landry,NB,E1X2V5,13,Tracadie,1315002,-64.96338644,47.57475532,Source,Province of New Brunswick,...,...
a4eadac2c1fcc141e45c,760,Polyvalente W.-Arthur-Losier,Public,DSF-NE,..,..,0,1,1,..,1,"585, rue de l'Église C. P. 3680, Succ. Bureau Chef Tracadie-Sheila E1X 1G5 NB",,585,rue de l'église,Tracadie-Sheila,NB,E1X1G5,13,Tracadie,1315002,-64.92075323,47.51310827,Source,Province of New Brunswick,...,...
5c95a2d2ee3d567a4d65,719,École La Ruche,Public,DSF-NE,..,1,1,0,0,..,1,"635, rue de l'Église Tracadie-Sheila E1X 1B1 NB",,635,rue de l'église,Tracadie-Sheila,NB,E1X1B1,13,Tracadie,1315002,-64.9234184,47.51263595,Source,Province of New Brunswick,...,...
85041dd8a7ea36a78d19,720,École Le Tremplin,Public,DSF-NE,..,..,1,1,0,..,1,"520, rue de l'Église Tracadie-Sheila E1X 1B1 NB",,520,rue de l'église,Tracadie-Sheila,NB,E1X1B1,13,Tracadie,1315002,-64.91547701,47.51274432,Source,Province of New Brunswick,...,...
19bfcf7ce301d710c5a1,725,École La Source,Public,DSF-NE,..,1,1,1,0,..,1,"906, rue Louis-G.-Daigle C. P. 4059, Succ.B Tracadie-Sheila E1X 1G4 NB",,,,Tracadie-Sheila,NB,E1X1G4,13,Tracadie,1315002,-64.92328586,47.47915924,Source,Province of New Brunswick,...,...
70509f637fe781ff2924,4109,Académie Assomption,Public,DSF-NE,..,1,1,0,0,..,1,"1255, promenade Rough Waters Bathurst E2A 1Z2 NB",,1255,promenade rough waters,Bathurst,NB,E2A1Z2,13,Bathurst,1315011,-65.63344789,47.61019356,Source,Province of New Brunswick,Bathurst,328
e5b70fd3ef349963c41e,4143,François-Xavier-Daigle,Public,DSF-NE,..,1,1,1,0,..,1,"4572, Route 134 Allardville E8L 1E4 NB",,4572,route 134,Allardville,NB,E8L1E4,13,Allardville,1315006,-65.4942474,47.4757187,Source,Province of New Brunswick,...,...
41c0968182d11891edfe,702,École La Relève-de-Saint-Isidore,Public,DSF-NE,..,1,1,1,0,..,1,"3953, boulevard des Fondateurs Saint-Isidore E8M 1C1 NB",,3953,boulevard des fondateurs,Saint-Isidore,NB,E8M1C1,13,Saint-Isidore,1315022,-65.05172096,47.55448218,Source,Province of New Brunswick,...,...
3df0e51867f599a2bd5e,3924,Étoile de l'Acadie,Public,DSF-S,..,1,1,1,1,..,1,"50, rue de l'École Rogersville E4Y 1V7 NB",,50,rue de l'école,Rogersville,NB,E4Y1V7,13,Rogersville,1309017,-65.4227644,46.73220873,Source,Province of New Brunswick,...,...
bb7f3c718df47383529d,3955,École Soleil Levant,Public,DSF-S,..,1,1,1,0,..,1,"45, rue Morgan Richibucto E4W 4E8 NB",,45,rue morgan,Richibucto,NB,E4W4E8,13,Richibucto,1308018,-64.86508971,46.69491719,Source,Province of New Brunswick,...,...
63ae4e1c8b1030380fd7,3954,École Mgr-Marcel-François-Richard,Public,DSF-S,..,1,1,1,1,..,1,"49, rue du Collège, Unité 1 Saint-Louis-de-Kent E4X 1C2 NB",Unité 1,49,rue du collège,Saint-Louis-de-Kent,NB,E4X1C2,13,Saint-Louis de Kent,1308022,-64.97277601,46.74052039,Source,Province of New Brunswick,...,...
727bdde9bd2b2ee093bd,1215,École Calixte-F.-Savoie,Public,DSF-S,..,1,1,1,0,..,1,"20, Route 505 Sainte-Anne-de-Kent E4S 1K3 NB",,20,route 505,Sainte-Anne-de-Kent,NB,E4S1K3,13,Wellington,1308004,-64.77299005,46.55203997,Source,Province of New Brunswick,...,...
a8969cc4c313092e5bd3,3722,Polyvalente Roland-Pépin,Public,DSF-NE,..,..,0,1,1,..,1,"45A, rue du Village C.P. 220 Campbellton E3N 3G4 NB",,,,Campbellton,NB,E3N3G4,13,Campbellton,1314014,-66.66297497,47.99729598,Source,Province of New Brunswick,Campbellton (New Brunswick part / partie du Nouveau-Brunswick),330
f30e228b0b82a479a029,3511,Académie Notre-Dame,Public,DSF-NE,..,1,1,1,0,..,1,"357, rue Grey Dalhousie E8C 1W6 NB",,357,rue grey,Dalhousie,NB,E8C1W6,13,Dalhousie,1314017,-66.36932308,48.0626544,Source,Province of New Brunswick,...,...
302391ce17d7056d1457,3516,Aux quatre vents,Public,DSF-NE,..,..,0,1,1,..,1,"499, promenade Les Jeux du Canada Dalhousie E8C 1V6 NB",,499,promenade les jeux du canada,Dalhousie,NB,E8C1V6,13,Dalhousie,1314017,-66.39609372,48.05870573,Source,Province of New Brunswick,...,...
d8ec122f53907c2f322a,3517,La Mosaïque du Nord,Public,DSF-NE,..,1,1,1,0,..,1,"385, avenue des Pionniers Balmoral E8E 1B2 NB",,385,avenue des pionniers,Balmoral,NB,E8E1B2,13,Eel River Crossing,1314011,-66.43313202,47.99773677,Source,Province of New Brunswick,...,...
9e3f350aea6cec27b861,4114,Le Tournesol,Public,DSF-NE,..,1,1,0,0,..,1,"63, rue LaPlante est Petit-Rocher E8J 1H4 NB",,63,rue laplante est,Petit-Rocher,NB,E8J1H4,13,Petit-Rocher,1315014,-65.71595169,47.78205156,Source,Province of New Brunswick,Bathurst,328
30a77f23cd75eaf75140,4158,Le Domaine Étudiant,Public,DSF-NE,..,..,1,1,0,..,1,"636, rue Principale Petit-Rocher E8J 1T7 NB",,636,rue principale,Petit-Rocher,NB,E8J1T7,13,Petit-Rocher,1315014,-65.72039912,47.7796217,Source,Province of New Brunswick,Bathurst,328
2212d611e62c5ab97e73,4157,Carrefour Étudiant,Public,DSF-NE,..,1,1,1,0,..,1,"795, rue École Beresford E8K 1V4 NB",,795,rue école,Beresford,NB,E8K1V4,13,Beresford,1315015,-65.70233614,47.70546209,Source,Province of New Brunswick,Bathurst,328
f17b550e7f69171dd8b5,4156,École secondaire Népisiguit,Public,DSF-NE,..,..,0,1,1,..,1,"915, rue Sainte-Anne Bathurst E2A 6X1 NB",,915,rue sainte-anne,Bathurst,NB,E2A6X1,13,Bathurst,1315011,-65.68391992,47.62537638,Source,Province of New Brunswick,Bathurst,328
b2884f51196b1419ebc2,4159,Place-des-Jeunes,Public,DSF-NE,..,..,1,1,0,..,1,"975, rue Sainte-Anne Bathurst E2A 6X1 NB",,975,rue sainte-anne,Bathurst,NB,E2A6X1,13,Bathurst,1315011,-65.68564989,47.62540101,Source,Province of New Brunswick,Bathurst,328
4c8128100835ce4f09ee,4161,Cité de l'Amitié,Public,DSF-NE,..,1,1,0,0,..,1,"1300, avenue St-Joseph Bathurst E2A 3R5 NB",,1300,avenue st-joseph,Bathurst,NB,E2A3R5,13,Bathurst,1315011,-65.68588033,47.63769338,Source,Province of New Brunswick,Bathurst,328
b223e2a8dbb7c51b2673,752,École René-Chouinard,Public,DSF-NE,..,1,1,1,0,..,1,"3, chemin Drisdelle Settlement Lagaceville E9G 2N3 NB",,3,chemin drisdelle settlement,Lagaceville,NB,E9G2N3,13,Alnwick,1309036,-65.18264635,47.22733623,Source,Province of New Brunswick,...,...
33cbd9aa79f22d9aff61,761,Centre scolaire communautaire La fontaine,Public,DSF-NE,..,1,1,1,1,..,1,"700, rue Principale Néguac E9G 1N4 NB",,700,rue principale,Néguac,NB,E9G1N4,13,Neguac,1309038,-65.08026695,47.24294178,Source,Province of New Brunswick,...,...
900e84c4169d7f5201f6,5301,École Carrefour Beausoleil,Public,DSF-S,..,1,1,1,1,..,1,"300, chemin Beaverbrook Miramichi E1V 1A1 NB",,300,chemin beaverbrook,Miramichi,NB,E1V1A1,13,Miramichi,1309050,-65.58770729,47.00895988,Source,Province of New Brunswick,Miramichi,329
e5c7ebe866e797db7bc3,1357,École Anna-Malenfant,Public,DSF-S,..,1,1,0,0,..,1,"500, rue Centrale Nord Dieppe E1A 6V7 NB",,500,rue centrale nord,Dieppe,NB,E1A6V7,13,Dieppe,1307045,-64.71849095,46.08587699,Source,Province of New Brunswick,Moncton,305
f2c41855a8943c9f1aaa,1348,École Amirault,Public,DSF-S,..,1,1,0,0,..,1,"401, chemin Melanson Dieppe E1A 1A5 NB",,401,chemin melanson,Dieppe,NB,E1A1A5,13,Dieppe,1307045,-64.7180092,46.06960975,Source,Province of New Brunswick,Moncton,305
af88606b7a06945742da,1335,École Sainte-Thérèse,Public,DSF-S,..,1,1,0,0,..,1,"500, rue Notre-Dame Dieppe E1A 5C2 NB",,500,rue notre-dame,Dieppe,NB,E1A5C2,13,Dieppe,1307045,-64.75013473,46.09794819,Source,Province of New Brunswick,Moncton,305
afe2bca190646d78ebdc,1355,École Mathieu-Martin,Public,DSF-S,..,..,0,1,1,..,1,"511, rue Champlain Dieppe E1A 1P2 NB",,511,rue champlain,Dieppe,NB,E1A1P2,13,Dieppe,1307045,-64.73393264,46.09993138,Source,Province of New Brunswick,Moncton,305
63ccecd7232b39a204cc,1361,École Carrefour de l'Acadie,Public,DSF-S,..,..,1,1,0,..,1,"515, rue Champlain Dieppe E1A 1P2 NB",,515,rue champlain,Dieppe,NB,E1A1P2,13,Dieppe,1307045,-64.7325482,46.10066186,Source,Province of New Brunswick,Moncton,305
c0284d1cf8abe60ad487,3215,École Grande-Rivière,Public,DSF-NO,..,1,1,1,1,..,1,"40, rue de l'École Saint-Léonard E7E 1Y6 NB",,40,rue de l'école,Saint-Léonard,NB,E7E1Y6,13,Saint-Léonard,1313006,-67.92762013,47.16312206,Source,Province of New Brunswick,...,...
c2644e1ab0139503921a,3205,École Mgr-Lang,Public,DSF-NO,..,1,1,0,0,..,1,"1365, rue Tobique Drummond E3Y 2P4 NB",,1365,rue tobique drummond,Drummond,NB,E3Y2P4,13,Drummond,1312023,-67.68935873,47.04007614,Source,Province of New Brunswick,...,...
b9b8bdc2c2c29118527e,3211,Régionale-de-Saint-André,Public,DSF-NO,..,1,1,0,0,..,1,"477, rue de l'Église Saint-André E3Y 2Y2 NB",,477,rue de l'église saint-andré,Saint-André,NB,E3Y2Y2,13,Saint-André,1313002,-67.76600203,47.10063075,Source,Province of New Brunswick,...,...
27867718566f3c3bfd1c,3218,Élémentaire Sacré-Coeur,Public,DSF-NO,..,1,1,0,0,..,1,"689, boul. Éverard H. Daigle Grand-Sault/Grand Falls E3Z 3C5 NB",,689,boul éverard h daigle,Grand-Sault/Grand Falls,NB,E3Z3C5,13,Grand Falls / Grand-Sault,1312019,-67.75787412,47.04475238,Source,Province of New Brunswick,...,...
62c43b7665114e367d80,3217,Polyvalente Thomas-Albert,Public,DSF-NO,..,..,0,1,1,..,1,"215, rue Guimont Grand-Sault/Grand Falls E3Y 1C7 NB",,215,rue guimont,Grand-Sault/Grand Falls,NB,E3Y1C7,13,Grand Falls / Grand-Sault,1312019,-67.73055211,47.05667507,Source,Province of New Brunswick,...,...
e6990e127354d15158d1,118,Polyvalente A.-J.-Savoie,Public,DSF-NO,..,..,0,1,1,..,1,"210, rue Mgr Martin E Saint-Quentin E8A 1W1 NB",,210,rue mgr martin e,Saint-Quentin,NB,E8A1W1,13,Saint-Quentin,1314022,-67.38529759,47.51547066,Source,Province of New Brunswick,...,...
a4a513e575dca5505586,101,École Mgr-Martin,Public,DSF-NO,..,1,1,0,0,..,1,"15, rue Deschênes Saint-Quentin E8A 1M2 NB",,15,rue deschênes,Saint-Quentin,NB,E8A1M2,13,Saint-Quentin,1314022,-67.38903916,47.51058783,Source,Province of New Brunswick,...,...
9b6f9910bd30f7a0a83b,109,École Marie-Gaétane,Public,DSF-NO,..,1,1,1,1,..,1,"16, rue Fraser Kedgwick E8B 1E6 NB",,16,rue fraser,Kedgwick,NB,E8B1E6,13,Kedgwick,1314020,-67.34705523,47.6477291,Source,Province of New Brunswick,...,...
83cd5e00135dcf73ff1a,5139,École Les Éclaireurs,Public,DSF-S,..,1,1,1,0,..,1,"160, promenade Eco Terra Fredericton E3A 9M1 NB",,160,promenade eco terra,Fredericton,NB,E3A9M1,13,Fredericton,1310032,-66.61731716,45.97101802,Source,Province of New Brunswick,Fredericton,320
04d06c8624990922fb80,625,École L'Étincelle,Public,DSF-NE,..,1,1,1,0,..,1,"70, rue de l'Église Sainte-Marie-Saint-Raphaël E8T 1N8 NB",,70,rue de l'église,Sainte-Marie-Saint-Raphaël,NB,E8T1N8,13,Sainte-Marie-Saint-Raphaël,1315033,-64.56820582,47.80130494,Source,Province of New Brunswick,...,...
787af1f400d3e53690bb,627,École L'Envolée,Public,DSF-NE,..,1,1,1,0,..,1,"135, rue de l'École Shippagan E8S 1V5 NB",,135,rue de l'école,Shippagan,NB,E8S1V5,13,Shippagan,1315031,-64.73078345,47.73898351,Source,Province of New Brunswick,...,...
737d00077eb4655b5259,601,École Marie-Esther,Public,DSF-NE,..,..,0,1,1,..,1,"201, rue Hôtel de Ville Shippagan E8S 1L1 NB",,201,rue hôtel de ville,Shippagan,NB,E8S1L1,13,Shippagan,1315031,-64.71697974,47.74039713,Source,Province of New Brunswick,...,...
0a853ebb86bbc785a42f,609,École La-Rivière,Public,DSF-NE,..,1,1,1,0,..,1,"11291, Route 11 Pokemouche E8P 1H9 NB",,11291,route 11,Pokemouche,NB,E8P1H9,13,Inkerman,1315024,-64.87660304,47.66616321,Source,Province of New Brunswick,...,...
4d2f1edb5b5478365c9e,3317,École Régionale Saint-Basile,Public,DSF-NO,..,1,1,1,0,..,1,"247, rue Principale Saint-Basile E7C 1H7 NB",,247,rue principale,Saint-Basile,NB,E7C1H7,13,Edmundston,1313027,-68.22639963,47.35703591,Source,Province of New Brunswick,Edmundston,335
bcec5a31927142a64c47,3325,Cité des Jeunes A.-M.-Sormany,Public,DSF-NO,..,..,0,1,1,..,1,"300, rue Martin Edmundston E3V 0G9 NB",,300,rue martin,Edmundston,NB,E3V0G9,13,Edmundston,1313027,-68.31023267,47.3709063,Source,Province of New Brunswick,Edmundston,335
03b2f5a196233c2604f3,3309,École Notre-Dame,Public,DSF-NO,..,1,1,1,0,..,1,"99, rue Martin Edmundston E3V 2M7 NB",,99,rue martin,Edmundston,NB,E3V2M7,13,Edmundston,1313027,-68.32311956,47.37291868,Source,Province of New Brunswick,Edmundston,335
f6dbba8f031de4d4dfb5,3320,École Mgr-Matthieu-Mazerolle,Public,DSF-NO,..,1,1,1,0,..,1,"4, rue de l'École Rivière-Verte E7C 2R4 NB",,4,rue de l'école,Rivière-Verte,NB,E7C2R4,13,Rivière-Verte,1313014,-68.14144715,47.31685742,Source,Province of New Brunswick,Edmundston,335
e56d4b00ed64ae2fc993,3321,École Régionale Sainte-Anne,Public,DSF-NO,..,1,1,1,0,..,1,"39, rue St-Joseph Sainte-Anne-de-Madawaska E7E 1K8 NB",,39,rue st-joseph,Sainte-Anne-de-Madawaska,NB,E7E1K8,13,Sainte-Anne-de-Madawaska,1313012,-68.02898692,47.24944372,Source,Province of New Brunswick,...,...
a674dc0192880cb38052,3905,École Régionale de Baie-Sainte-Anne,Public,DSF-S,..,1,1,1,1,..,1,"5362, Route 117 Baie-Sainte-Anne E9A 1V9 NB",,5362,route 117,Baie-Sainte-Anne,NB,E9A1V9,13,Hardwicke,1309001,-64.96553126,47.04824557,Source,Province of New Brunswick,...,...
a271596056b5cf3b3cd8,5202,École des Pionniers,Public,DSF-S,..,1,1,0,0,..,1,"250, chemin Quispamsis Quispamsis E2E 0R7 NB",,250,chemin quispamsis,Quispamsis,NB,E2E0R7,13,Quispamsis,1305057,-65.96288798,45.42518206,Source,Province of New Brunswick,Saint John,310
e5c89477205a0c63bc96,1334,École Champlain,Public,DSF-S,..,1,1,1,0,..,1,"210, promenade Erinvale Moncton E1A 9T4 NB",,210,promenade erinvale,Moncton,NB,E1A9T4,13,Moncton,1307022,-64.73499593,46.12059167,Source,Province of New Brunswick,Moncton,305
cd83c0ad1a11c3283c08,1363,École Le Marais,Public,DSF-S,..,..,1,0,0,..,1,"1620, boulevard Dieppe Dieppe E1A 8P5 NB",,1620,boulevard,Dieppe,NB,E1A8P5,13,Dieppe,1307045,-64.68883198,46.07180019,Source,Province of New Brunswick,Moncton,305
9c31bd2e379d91091e3c,3724,Le Galion des Appalaches,Public,DSF-NE,..,1,1,1,0,..,1,"61, rue Dover Campbellton E3N 1P7 NB",,61,rue dover,Campbellton,NB,E3N1P7,13,Campbellton,1314014,-66.66512985,48.00086892,Source,Province of New Brunswick,Campbellton (New Brunswick part / partie du Nouveau-Brunswick),330
ae56728302630de343e9,460,École des Grands-Vents,..,Conseil scolaire francophone,..,1,1,0,0,..,1,"65 Ridge Road Saint- Jean, TL A1B 4P5",,65,ridge road,St. John's,NL,A1B4P5,10,St. John's,1001519,-52.73268683,47.58892399,AGOL,Province of Newfoundland and Labrador,St. John's,1
