Index,Source_ID,Facility_Name,Facility_Type,Authority_Name,ISCED010,ISCED020,ISCED1,ISCED2,ISCED3,ISCED4Plus,OLMS_Status,Full_Addr,Unit,Street_No,Street_Name,City,Prov_Terr,Postal_Code,PRUID,CSDNAME,CSDUID,Longitude,Latitude,Geo_Source,Provider,CMANAME,CMAUID
22d419f97afba4e3e46d,1466,École Joseph-Moreau,Francophone,The Greater North Central Francophone Education Region,,0.0,0.0,1.0,0.0,,1,9750 - 74 Avenue Edmonton AB T6E1E8,,9750,74 avenue,Edmonton,AB,T6E1E8,48,Edmonton,4811061,-113.4812942,53.51064275,Nominatim,Province of Alberta,Edmonton,835
bb5664826c68c18f0c90,1467,École Alexandre-Taché,Francophone,The Greater North Central Francophone Education Region,,0.0,0.0,1.0,1.0,,1,30 Erin Ridge Drive St. Albert AB T8N5S5,,30,erin ridge drive,St. Albert,AB,T8N5S5,48,St. Albert,4811062,-113.6250664,53.65889362,AGOL,Province of Alberta,Edmonton,835
77cd6b9f5ae674d9f400,2125,École Michaëlle-Jean,Francophone,The Greater North Central Francophone Education Region,,0.0,1.0,1.0,1.0,,1,10005 - 84 Street NW Edmonton AB T6A3P8,,10005,84 street nw,Edmonton,AB,T6A3P8,48,Edmonton,4811061,-113.456566,53.53972827,AGOL,Province of Alberta,Edmonton,835
5ac74dd448588d6bf06b,1227,École Camille-Vautour,Public,DSF-S,,1.0,1.0,1.0,0.0,,1,"7, avenue Clément Saint-Antoine E4V 1E2 NB",,7,avenue clément saint-antoine,Saint-Antoine,NB,E4V1E2,13,Saint-Antoine,1308007,-64.75362401,46.35959505,Source,Province of New Brunswick,...,...
972525ebb00320c04c3f,1356,École Donat-Robichaud,Public,DSF-S,,1.0,1.0,1.0,0.0,,1,"2632, chemin Acadie Cap-Pelé E4N 1E3 NB",,2632,chemin acadie,Cap-Pelé,NB,E4N1E3,13,Cap-Pelé,1307007,-64.27354423,46.21773523,Source,Province of New Brunswick,...,...
738c20a57ace455b211f,1360,École L'Odyssée,Public,DSF-S,,,0.0,1.0,1.0,,1,"60, promenade Léopold F. Belliveau Moncton E1A 8V4 NB",,60,promenade léopold f belliveau,Moncton,NB,E1A8V4,13,Moncton,1307022,-64.79111841,46.11898161,Source,Province of New Brunswick,Moncton,305
bf658b0951347d81f5e1,1359,École Le Mascaret,Public,DSF-S,,,1.0,1.0,0.0,,1,"50, promenade Léopold F. Belliveau Moncton E1A 8V3 NB",,50,promenade léopold f belliveau,Moncton,NB,E1A8V3,13,Moncton,1307022,-64.79134319,46.11940581,Source,Province of New Brunswick,Moncton,305
5c95a2d2ee3d567a4d65,719,École La Ruche,Public,DSF-NE,,1.0,1.0,0.0,0.0,,1,"635, rue de l'Église Tracadie-Sheila E1X 1B1 NB",,635,rue de l'église,Tracadie-Sheila,NB,E1X1B1,13,Tracadie,1315002,-64.9234184,47.51263595,Source,Province of New Brunswick,...,...
e5b70fd3ef349963c41e,4143,François-Xavier-Daigle,Public,DSF-NE,,1.0,1.0,1.0,0.0,,1,"4572, Route 134 Allardville E8L 1E4 NB",,4572,route 134,Allardville,NB,E8L1E4,13,Allardville,1315006,-65.4942474,47.4757187,Source,Province of New Brunswick,...,...
d8ec122f53907c2f322a,3517,La Mosaïque du Nord,Public,DSF-NE,,1.0,1.0,1.0,0.0,,1,"385, avenue des Pionniers Balmoral E8E 1B2 NB",,385,avenue des pionniers,Balmoral,NB,E8E1B2,13,Eel River Crossing,1314011,-66.43313202,47.99773677,Source,Province of New Brunswick,...,...
9e3f350aea6cec27b861,4114,Le Tournesol,Public,DSF-NE,,1.0,1.0,0.0,0.0,,1,"63, rue LaPlante est Petit-Rocher E8J 1H4 NB",,63,rue laplante est,Petit-Rocher,NB,E8J1H4,13,Petit-Rocher,1315014,-65.71595169,47.78205156,Source,Province of New Brunswick,Bathurst,328
e5c7ebe866e797db7bc3,1357,École Anna-Malenfant,Public,DSF-S,,1.0,1.0,0.0,0.0,,1,"500, rue Centrale Nord Dieppe E1A 6V7 NB",,500,rue centrale nord,Dieppe,NB,E1A6V7,13,Dieppe,1307045,-64.71849095,46.08587699,Source,Province of New Brunswick,Moncton,305
af88606b7a06945742da,1335,École Sainte-Thérèse,Public,DSF-S,,1.0,1.0,0.0,0.0,,1,"500, rue Notre-Dame Dieppe E1A 5C2 NB",,500,rue notre-dame,Dieppe,NB,E1A5C2,13,Dieppe,1307045,-64.75013473,46.09794819,Source,Province of New Brunswick,Moncton,305
f6dbba8f031de4d4dfb5,3320,École Mgr-Matthieu-Mazerolle,Public,DSF-NO,,1.0,1.0,1.0,0.0,,1,"4, rue de l'École Rivière-Verte E7C 2R4 NB",,4,rue de l'école,Rivière-Verte,NB,E7C2R4,13,Rivière-Verte,1313014,-68.14144715,47.31685742,Source,Province of New Brunswick,Edmundston,335
a271596056b5cf3b3cd8,5202,École des Pionniers,Public,DSF-S,,1.0,1.0,0.0,0.0,,1,"250, chemin Quispamsis Quispamsis E2E 0R7 NB",,250,chemin quispamsis,Quispamsis,NB,E2E0R7,13,Quispamsis,1305057,-65.96288798,45.42518206,Source,Province of New Brunswick,Saint John,310
e5c89477205a0c63bc96,1334,École Champlain,Public,DSF-S,,1.0,1.0,1.0,0.0,,1,"210, promenade Erinvale Moncton E1A 9T4 NB",,210,promenade erinvale,Moncton,NB,E1A9T4,13,Moncton,1307022,-64.73499593,46.12059167,Source,Province of New Brunswick,Moncton,305
cd83c0ad1a11c3283c08,1363,École Le Marais,Public,DSF-S,,,1.0,0.0,0.0,,1,"1620, boulevard Dieppe Dieppe E1A 8P5 NB",,1620,boulevard,Dieppe,NB,E1A8P5,13,Dieppe,1307045,-64.68883198,46.07180019,Source,Province of New Brunswick,Moncton,305
ae56728302630de343e9,460,École des Grands-Vents,..,Conseil scolaire francophone,,1.0,1.0,0.0,0.0,,1,"65 Ridge Road Saint- Jean, TL A1B 4P5",,65,ridge road,St. John's,NL,A1B4P5,10,St. John's,1001519,-52.73268683,47.58892399,AGOL,Province of Newfoundland and Labrador,St. John's,1
bd8bda557e978b3854b0,499,École Rocher-du-Nord,..,Conseil scolaire francophone,,0.0,0.0,1.0,1.0,,1,"7 Ricketts Road St. John's, NL A1C 6G8",,7,ricketts road,St. John's,NL,A1C6G8,10,St. John's,1001519,-52.7231701,47.55634386,AGOL,Province of Newfoundland and Labrador,St. John's,1
2eaf78d1552880beeffa,1155,Centre Scolaire de la Rive-Sud,Public,Conseil scolaire acadien provincial,1.0,1.0,1.0,1.0,1.0,,1,"20, chemin Petite Évangéline Cookville N.-É. B4V 8Z9 NS",,20,chemin petite évangéline cookville n-é b4v,Cookville N.-É.,NS,B4V8Z9,12,Lunenburg,1206001,-64.54113884,44.40393632,AGOL,Province of Nova Scotia,...,...
7f51fa3644ddd7602d07,387,Centre scolaire Étoile de l'Acadie,Public,Conseil scolaire acadien provincial,1.0,1.0,1.0,1.0,1.0,,1,"15, rue Inglis Sydney N.-É. B1P 7C6 NS",,15,rue inglis,Sydney N.-É.,NS,B1P7C6,12,Cape Breton,1217030,-60.18322033,46.14087038,AGOL,Province of Nova Scotia,Cape Breton,225
74627c7bc92c232aa3db,433,École acadienne de Truro,Public,Conseil scolaire acadien provincial,1.0,1.0,1.0,1.0,1.0,,1,"50, rue Aberdeen Truro N.-É. B2N 4V3 NS",,50,rue aberdeen,Truro N.-É.,NS,B2N4V3,12,Truro,1210006,-63.26107538,45.36250816,AGOL,Province of Nova Scotia,Truro,215
a96d3ff8eb69a4dd7b27,947,École Beaubassin,Public,Conseil scolaire acadien provincial,1.0,1.0,1.0,0.0,0.0,,1,"54, boul. Larry Uteck Halifax N.-É. B3M 4R9 NS",,54,boul larry uteck halifax n-é,Halifax N.-É.,NS,B3M4R9,12,Halifax,1209034,-63.66419706,44.69860413,AGOL,Province of Nova Scotia,Halifax,205
f798c3df121df6ea2e6a,744,École Belleville,Public,Conseil scolaire acadien provincial,1.0,1.0,1.0,0.0,0.0,,1,"84, chemin Belleville Tusket N.-É. B0W 3M0 NS",,84,chemin belleville,Tusket N.-É.,NS,B0W3M0,12,Argyle,1202001,-65.93139835,43.86380593,AGOL,Province of Nova Scotia,...,...
85d6994bfae8e81fcffd,948,École Bois-Joli,Public,Conseil scolaire acadien provincial,1.0,1.0,1.0,0.0,0.0,,1,"211, av. du Portage Dartmouth N.-É. B2X 3T4 NS",,211,av du portage dartmouth n-é,Dartmouth N.-É.,NS,B2X3T4,12,Halifax,1209034,-63.53204034,44.70732349,AGOL,Province of Nova Scotia,Halifax,205
bb35eb5e12a20b7ea8a9,1188,École du Grand-Portage,Public,Conseil scolaire acadien provincial,1.0,1.0,1.0,0.0,0.0,,1,"100, Stokil Dr Lower Sackville N.-É. B4C 2G5 NS",,100,stokil dr,Lower Sackville N.-É.,NS,B4C2G5,12,Halifax,1209034,-63.68150887,44.78396254,AGOL,Province of Nova Scotia,Halifax,205
9b5850c145a1009b5d06,1197,École Mer et Monde,Public,Conseil scolaire acadien provincial,1.0,1.0,1.0,1.0,0.0,,1,"5750, rue Atlantic Halifax N.-É. B3H 1G9 NS",,5750,rue atlantic halifax n-é,Halifax N.-É.,NS,B3H1G9,12,Halifax,1209034,-63.57644155,44.63203313,AGOL,Province of Nova Scotia,Halifax,205
85af4ac7a32c3b60f48f,57,École Rose-des-Vents,Public,Conseil scolaire acadien provincial,1.0,1.0,1.0,1.0,1.0,,1,"6, ch. Bedford Greenwood N.-É. B0P 1N0 NS",,6,ch bedford,Greenwood N.-É.,NS,B0P1N0,12,"Kings, Subd. A",1207001,-64.94371972,44.9608523,AGOL,Province of Nova Scotia,...,...
8193657ae44e54cb99c3,980,École secondaire de Par-en-Bas,Public,Conseil scolaire acadien provincial,0.0,0.0,0.0,1.0,1.0,,1,"4258, route 308 Tusket N.-É. B0W 3M0 NS",,4258,route 308,Tusket N.-É.,NS,B0W3M0,12,Argyle,1202001,-65.96547644,43.8706001,AGOL,Province of Nova Scotia,...,...
ed1fdcf25fbd6e715b19,1152,École secondaire du Sommet,Public,Conseil scolaire acadien provincial,0.0,0.0,1.0,1.0,1.0,,1,"500, boul. Larry Uteck Halifax N.-É. B3M 0E6 NS",,500,boul larry uteck halifax n-é b3m,Halifax N.-É.,NS,B3M0E6,12,Halifax,1209034,-63.67857068,44.70102336,AGOL,Province of Nova Scotia,Halifax,205
858390592c4204b72b3c,219,École Stella-Maris,Public,Conseil scolaire acadien provincial,1.0,1.0,1.0,0.0,0.0,,1,"288, ch. Peter Dugas Meteghan N.-É. B0W 2J0 NS",,288,ch peter dugas meteghan n-é,Meteghan N.-É.,NS,B0W2J0,12,Clare,1203001,-66.15448832,44.18272586,AGOL,Province of Nova Scotia,...,...
a01747ef416c657dc8f2,160,École Wedgeport,Public,Conseil scolaire acadien provincial,1.0,1.0,1.0,0.0,0.0,,1,"44, ch. Ditcher Wedgeport N.-É. B0W 3P0 NS",,44,ch ditcher wedgeport n-é,Wedgeport N.-É.,NS,B0W3P0,12,Argyle,1202001,-65.98257448,43.73860733,AGOL,Province of Nova Scotia,...,...
4f16d1723e16536b81f9,23549,Académie Alexandre-Dumas,Public,CS Viamonde,1.0,1.0,1.0,0.0,0.0,,1,255 Coronation promenade Scarborough Ontario M1E2J3,,255,coronation promenade,Scarborough,ON,M1E2J3,35,Toronto,3520005,-79.2387,43.74359,Source,Province of Ontario,Toronto,535
2bdf6e436746c4600b3e,865368,ÉSC Sainte-Trinité,Catholic,CS catholique MonAvenir,0.0,0.0,0.0,1.0,1.0,,1,2600 Grand Oak Trail Oakville Ontario L6M0R4,,2600,grand oak trail,Oakville,ON,L6M0R4,35,Oakville,3524001,-79.7734,43.43788,Source,Province of Ontario,Toronto,535
c1947a72e127c7da7535,689730,École secondaire catholique Élisabeth-Bruyère,Catholic,CSDC Franco-Nord,0.0,0.0,0.0,1.0,0.0,,1,359 Brydges rue Mattawa Ontario P0H1V0,,359,brydges rue,Mattawa,ON,P0H1V0,35,Mattawa,3548021,-78.7111,46.31855,Source,Province of Ontario,...,...
1068bdc486b855c672f2,695050,École secondaire catholique de Casselman,Catholic,CSDC de l'Est ontarien,0.0,0.0,0.0,1.0,1.0,,1,778 Brébeuf rue Casselman Ontario K0A1M0,,,rue,Casselman,ON,K0A1M0,35,Casselman,3502044,-75.0879,45.31603,Source,Province of Ontario,...,...
f6b8a2187330a4edddd3,807796,École catholique Nouveau Regard - Pavillon St-Joseph,Catholic,CSDC des Grandes Rivières,1.0,1.0,1.0,1.0,0.0,,1,1-399 8e rue Cochrane Ontario P0L1C0,,,,Cochrane,ON,P0L1C0,35,Cochrane,3556042,-81.0142,49.07082,Source,Province of Ontario,...,...
8b013129c52635340383,855949,École secondaire catholique Académie catholique Ange-Gabriel,Catholic,CSDC du Centre-Est de l'Ontario,0.0,0.0,0.0,1.0,1.0,,1,1515 Kensington prom. Brockville Ontario K6V6H9,,1515,kensington prom,Brockville,ON,K6V6H9,35,Brockville,3507015,-75.7182,44.61169,Source,Province of Ontario,Brockville,512
0ac1d521479802aef149,705373,École secondaire catholique Centre professionnel et technique Minto,Catholic,CSDC du Centre-Est de l'Ontario,0.0,0.0,0.0,1.0,1.0,,1,801 de l'Aviation prom. Ottawa Ontario K1K4R3,,801,de l'aviation prom,Ottawa,ON,K1K4R3,35,Ottawa,3506008,-75.6339,45.43699,Source,Province of Ontario,Ottawa - Gatineau (Ontario part / partie de l'Ontario),505
58bfae47d54cd215191c,744957,École élémentaire catholique Riverside Sud II,Catholic,CSDC du Centre-Est de l'Ontario,1.0,1.0,1.0,0.0,0.0,,1,925 Ralph Hennessy Avenue Gloucester Ontario K1X0C3,,925,ralph hennessy avenue,Gloucester,ON,K1X0C3,35,Ottawa,3506008,-75.6801,45.2716,Source,Province of Ontario,Ottawa - Gatineau (Ontario part / partie de l'Ontario),505
968c8922318502b739b6,871029,École Alliance St-Joseph,Catholic,CSDC du Nouvel-Ontario,1.0,1.0,1.0,1.0,0.0,,1,3634 Errington avenue Chelmsford Ontario P0M1L0,,3634,errington avenue,Chelmsford,ON,P0M1L0,35,Greater Sudbury / Grand Sudbury,3553005,-81.1981,46.58498,Source,Province of Ontario,Greater Sudbury / Grand Sudbury,580
1ef312e8caae81136dce,774379,École Notre-Dame-du-Sault,Catholic,CSDC du Nouvel-Ontario,1.0,1.0,1.0,1.0,0.0,,1,600 North rue Sault Ste. Marie Ontario P6B2B9,,600,north rue,Sault Ste. Marie,ON,P6B2B9,35,Sault Ste. Marie,3557061,-84.3358,46.53269,Source,Province of Ontario,Sault Ste. Marie,590
47b79c1d8b202c649814,717258,École Saint Nom de Jésus,Catholic,CSDC du Nouvel-Ontario,1.0,1.0,1.0,1.0,0.0,,1,59 Neesomadina avenue Hornepayne Ontario P0M1Z0,,59,neesomadina avenue,Hornepayne,ON,P0M1Z0,35,Hornepayne,3557096,-84.7703,49.21291,Source,Province of Ontario,...,...
c350c3634de201ff4218,809390,École Saint-Joseph,Catholic,CSDC du Nouvel-Ontario,1.0,1.0,1.0,1.0,0.0,,1,101 Churchill avenue Wawa Ontario P0S1K0,,101,churchill avenue,Wawa,ON,P0S1K0,35,Wawa,3557076,-84.7776,47.99216,Source,Province of Ontario,...,...
2e4e7918615185ec5940,737070,École séparée Notre-Dame,Catholic,CSDC du Nouvel-Ontario,1.0,1.0,1.0,1.0,0.0,,1,4503 Dennie rue Hanmer Ontario P3P1L1,,4503,dennie rue hanmer,Hanmer,ON,P3P1L1,35,Greater Sudbury / Grand Sudbury,3553005,-80.9465,46.65142,Source,Province of Ontario,Greater Sudbury / Grand Sudbury,580
0d5bbec485d68f47201b,754757,École séparée Sacré-Coeur,Catholic,CSDC du Nouvel-Ontario,1.0,1.0,1.0,0.0,0.0,,1,14 Strathcona rue Chapleau Ontario P0M1K0,,14,strathcona rue chapleau,Chapleau,ON,P0M1K0,35,Chapleau,3552092,-83.3921,47.84527,Source,Province of Ontario,...,...
488b25e984da39efdc34,774480,École séparée Saint-Antoine,Catholic,CSDC du Nouvel-Ontario,1.0,1.0,1.0,1.0,0.0,,1,20 St Antoine rue Noëlville Ontario P0M2N0,,20,rue,Noëlville,ON,P0M2N0,35,French River / Rivière des Français,3552001,-80.4292,46.13587,Source,Province of Ontario,...,...
b391e2864893759fdfed,687022,École séparée Saint-Charles-Borromée,Catholic,CSDC du Nouvel-Ontario,1.0,1.0,1.0,1.0,0.0,,1,22 Ste Anne rue Saint-Charles Ontario P0M2W0,,22,ste anne rue saint-charles,Saint-Charles,ON,P0M2W0,35,St.-Charles,3552004,-80.4198,46.3646,Source,Province of Ontario,Greater Sudbury / Grand Sudbury,580
426f4f387fb6898fb20e,786470,École séparée Saint-Denis,Catholic,CSDC du Nouvel-Ontario,1.0,1.0,1.0,1.0,0.0,,1,1200 Ramsey View cour Sudbury Ontario P3E0E5,,1200,ramsey view cour,Sudbury,ON,P3E0E5,35,Greater Sudbury / Grand Sudbury,3553005,-81.0069,46.47845,Source,Province of Ontario,Greater Sudbury / Grand Sudbury,580
096140d62476d34674a4,806625,École séparée Saint-Joseph,Catholic,CSDC du Nouvel-Ontario,1.0,1.0,1.0,1.0,0.0,,1,44 Lawton rue Blind River Ontario P0R1B0,,44,lawton rue blind river ontario p0r1b0,Blind River,ON,P0R1B0,35,Blind River,3557038,-82.9519,46.18605,Source,Province of Ontario,...,...
9db70596427a27853bfe,811599,École séparée Saint-Joseph,Catholic,CSDC du Nouvel-Ontario,1.0,1.0,1.0,1.0,0.0,,1,149 du Parc avenue Dubreuilville Ontario P0S1B0,,149,du parc avenue,Dubreuilville,ON,P0S1B0,35,Dubreuilville,3557079,-84.5524,48.3505,Source,Province of Ontario,...,...
df58ef0bdcb8cf6faa32,705403,École séparée Saint-Paul,Catholic,CSDC du Nouvel-Ontario,1.0,1.0,1.0,1.0,0.0,,1,185 6e avenue Lively Ontario P3Y1M4,,185,6e avenue,Lively,ON,P3Y1M4,35,Greater Sudbury / Grand Sudbury,3553005,-81.1487,46.43566,Source,Province of Ontario,Greater Sudbury / Grand Sudbury,580
9c4df10309788c0230f2,860700,École séparée Sainte-Anne,Catholic,CSDC du Nouvel-Ontario,1.0,1.0,1.0,0.0,0.0,,1,30 Public chemin Spanish Ontario P0P2A0,,30,public chemin spanish ontario,Spanish,ON,P0P2A0,35,Spanish,3557039,-82.3477,46.19064,Source,Province of Ontario,...,...
dfd770452c3d2ff7f607,789607,École séparée St-Étienne,Catholic,CSDC du Nouvel-Ontario,1.0,1.0,1.0,1.0,0.0,,1,79 Houle avenue Dowling Ontario P0M1R0,,79,houle avenue,Dowling,ON,P0M1R0,35,Greater Sudbury / Grand Sudbury,3553005,-81.3282,46.59143,Source,Province of Ontario,Greater Sudbury / Grand Sudbury,580
03a5787cf8577751f90d,4125303,ECF pavillon Gustave Dubois,..,Conseil des écoles fransaskoises 310,,0.0,0.0,1.0,1.0,,1,2320 AVENUE LOUISE SASKATOON sk S7J 3M7,,2320,avenue louise,SASKATOON,SK,S7J3M7,47,Saskatoon,4711066,-106.6251395,52.10024252,AGOL,Province of Saskatchewan,Saskatoon,725
40c5daeb541cb0f15302,2125301,École du Parc,..,Conseil des écoles fransaskoises 310,,1.0,1.0,0.0,0.0,,1,601 DOUGLAS AVE E REGINA sk S4N 1H7,,601,douglas ave,REGINA,SK,S4N1H7,47,Regina,4706027,-104.5768529,50.4322113,Nominatim,Province of Saskatchewan,Regina,705
bc6132ccb5960d2790d8,2125101,École Ducharme,..,Conseil des écoles fransaskoises 310,,1.0,1.0,1.0,1.0,,1,340 OMINICA ST W MOOSE JAW sk S6H 1X5,,340,ominica st w,MOOSE JAW,SK,S6H1X5,47,Moose Jaw,4707039,-105.5433501,50.39351755,AGOL,Province of Saskatchewan,Moose Jaw,715
9695d0334c4755ab66ed,2125203,École MGR de Laval pavillon secondaire,..,Conseil des écoles fransaskoises 310,,0.0,0.0,1.0,1.0,,1,1440 9TH AVE N REGINA sk S4R 8B1,,1440,9th ave n,REGINA,SK,S4R8B1,47,Regina,4706027,-104.6018999,50.4843975,AGOL,Province of Saskatchewan,Regina,705
cfb847c46d0011f3fd14,2125103,École Monseigneur de Laval,..,Conseil des écoles fransaskoises 310,,1.0,1.0,0.0,0.0,,1,1601 COWAN CRES REGINA sk S4S 4C4,,1601,cowan cres,REGINA,SK,S4S4C4,47,Regina,4706027,-104.6034995,50.41834252,AGOL,Province of Saskatchewan,Regina,705
665893879d9c6a8c7703,881007,A.S. Johnson Memorial,Public,Central Québec School Board,,1.0,1.0,1.0,1.0,0.0,1,"919, rue Mooney Ouest Thetford Mines G6G6H3",,919,rue mooney ouest,Thetford Mines,QC,G6G6H3,24,Thetford Mines,2431084,-71.301098,46.071897,Source,Province of Québec,Thetford Mines,430
a8ad3b034b33d7388625,888032,Saint Thomas High,Public,Lester-B.-Pearson School Board,,0.0,0.0,1.0,1.0,0.0,1,"120, avenue Ambassador Pointe-Claire H9R1S8",,120,avenue ambassador,Pointe-Claire,QC,H9R1S8,24,Pointe-Claire,2466097,-73.824917,45.450193,Source,Province of Québec,Montréal,462
31f11600b873d47e1cae,..,École J.H. Sissons School,..,YK1,1.0,1.0,1.0,0.0,0.0,,1,?cole J.H. Sissons School 50 TAYLOR ROAD YELLOWKNIFE NT X1A 3X2,,50,taylor road,Yellowknife,NT,X1A 3X2,61,Yellowknife,6106023,-114.3898861,62.44121105,AGOL,Northwest Territories,Yellowknife,995
87282bb4834d8e7d7dd2,26,École Publique Gabrielle-Roy,Francophone,The Greater North Central Francophone Education Region,,1.0,1.0,0.0,0.0,,1,8728 - 93 Avenue Edmonton AB T6C1T8,,8728,93 avenue,Edmonton,AB,T6C1T8,48,Edmonton,4811061,-113.4630315,53.5306096,Nominatim,Province of Alberta,Edmonton,835
873a8447c47789907e31,367,École Nouvelle Frontiere,Francophone,The Northwest Francophone Education Region,,1.0,1.0,1.0,1.0,,1,11201- Pinnacle Boulevard Grande Prairie AB T8W0C6,,11201,pinnacle boulevard,Grande Prairie,AB,T8W0C6,48,Grande Prairie,4819012,-118.8367507,55.14796315,AGOL,Province of Alberta,Grande Prairie,850
a3c2a1b198dd8d20b988,434,École des Quatre-Vents,Francophone,The Northwest Francophone Education Region,,1.0,1.0,1.0,1.0,,1,7401 - 99 Street Peace River AB T8S1R4,,7401,99 street,Peace River,AB,T8S1R4,48,Peace River,4819038,-117.2883958,56.25697955,Nominatim,Province of Alberta,,...
00fb8175355f931656bb,438,École Saint-Christophe,Francophone,The Greater North Central Francophone Education Region,,1.0,1.0,1.0,0.0,,1,214 - 8 Street Wainwright AB T9W2R2,,214,8 street,Wainwright,AB,T9W2R2,48,Wainwright,4807054,-110.8646916,52.83588423,AGOL,Province of Alberta,,...
7462d70ae94d6671d87e,520,École Les Cypres,Francophone,The Southern Francophone Education Region,,1.0,1.0,1.0,1.0,,1,"945 1st Avenue, SE Medicine Hat AB T1A2K6",,945,1st avenue se,Medicine Hat,AB,T1A2K6,48,Medicine Hat,4801006,-110.6845672,50.03019042,AGOL,Province of Alberta,Medicine Hat,805
6d5bfd274c7e58e90d7d,1014,École de La Source,Francophone,The Southern Francophone Education Region,,1.0,1.0,1.0,1.0,,1,360 - 94 Avenue S.E. Calgary AB T2J0E8,,360,94 avenue s.e.,Calgary,AB,T2J0E8,48,Calgary,4806016,-114.0621706,50.96863748,AGOL,Province of Alberta,Calgary,825
aa3e62cffe558d1414f1,1050,École Desrochers,Francophone,The Greater North Central Francophone Education Region,,1.0,1.0,1.0,1.0,,1,302 Elm Avenue Jasper AB T0E1E0,,302,elm avenue,Jasper,AB,T0E1E0,48,Jasper,4815033,-118.0824857,52.87759384,AGOL,Province of Alberta,,...
3d99b566819d611e1772,1269,Airdrie Francophone School,Francophone,The Southern Francophone Education Region,,1.0,1.0,1.0,1.0,,1,1165 Ravenswood Drive Airdrie AB T4A0H3,,1165,ravenswood drive,Airdrie,AB,T4A0H3,48,Airdrie,4806021,-113.98034,51.26714249,AGOL,Province of Alberta,Calgary,825
6334c7b19989f6ea158c,1297,École Beausoleil,Francophone,The Southern Francophone Education Region,,1.0,1.0,1.0,1.0,,1,70 Ranchers Meadows Okotoks AB T1S0P5,,70,ranchers meadows,Okotoks,AB,T1S0P5,48,Okotoks,4806012,-113.9680986,50.72980248,AGOL,Province of Alberta,Okotoks,820
c2c36757ed2788884c37,1364,École Terre des Jeunes,Francophone,The Southern Francophone Education Region,,1.0,1.0,0.0,0.0,,1,3720 - 42 Street NW Calgary AB T3A0C6,,3720,42 street nw,Calgary,AB,T3A0C6,48,Calgary,4806016,-114.1510762,51.08529002,AGOL,Province of Alberta,Calgary,825
b4c00dcabb69ec02e18a,1365,École La Mosaïque,Francophone,The Southern Francophone Education Region,,1.0,1.0,0.0,0.0,,1,199 Martindale Blvd NE Calgary AB T3J3G4,,199,martindale blvd ne,Calgary,AB,T3J3G4,48,Calgary,4806016,-113.9576799,51.11426252,AGOL,Province of Alberta,Calgary,825
6bfea808c427619b008d,1378,Notre-Dame de la Paix,Francophone,The Southern Francophone Education Region,,1.0,1.0,0.0,0.0,,1,809 Willingdon Blvd SE Calgary AB T2J2B7,,809,willingdon blvd se,Calgary,AB,T2J2B7,48,Calgary,4806016,-114.0440396,50.9510157,AGOL,Province of Alberta,Calgary,825
5f966e9304b60e92cf15,1870,École Boreal,Francophone,The Greater North Central Francophone Education Region,,1.0,1.0,1.0,1.0,,1,312 Abasand Drive Fort McMurray AB T9J1B2,,312,abasand drive,Fort McMurray,AB,T9J1B2,48,Wood Buffalo,4816037,-111.3801968,56.71218253,AGOL,Province of Alberta,Wood Buffalo,860
1cea93fa37fe3f2c97ff,1904,École Sainte-Catherine,Francophone,The East Central Francophone Education Region,,1.0,1.0,0.0,0.0,,1,"10309 102 Ave, Lac la Biche, AB T0A 2C2",,10309,102 ave,Lac La Biche,AB,T0A2C0,48,Lac la Biche County,4812037,-111.9851683,54.7697437,GoogleMaps,Province of Alberta,,...
152bd652c3d4130a7865,1907,École des Fondateurs,Francophone,The Greater North Central Francophone Education Region,,1.0,1.0,1.0,0.0,,1,4707 - 56 Street Camrose AB T4V2C4,,4707,56 street,Camrose,AB,T4V2C4,48,Camrose,4810011,-112.8358543,53.0166295,AGOL,Province of Alberta,Camrose,833
2b7a546c3255dd1de154,1959,École Sans-Frontières,Francophone,The Greater North Central Francophone Education Region,,1.0,1.0,0.0,1.0,,1,4204-54e Avenue Lloydminster AB T9V2R6,,4204,54e avenue,Lloydminster,AB,T9V2R6,48,Lloydminster (Part),4810039,-110.0154093,53.27611499,AGOL,Province of Alberta,Lloydminster (Alberta part / partie de l'Alberta),840
4bd285aff8c7a586deb4,1986,École Claudette-et-Denis-Tardif,Francophone,The Greater North Central Francophone Education Region,,1.0,1.0,0.0,0.0,,1,10 Hawkins Crescent Sherwood Park AB T8A3P2,,10,hawkins crescent,Sherwood Park,AB,T8A3P2,48,Strathcona County,4811052,-113.3220912,53.51980491,AGOL,Province of Alberta,Edmonton,835
8feedf05175ae59a48bd,2149,École du Nouveau-Monde,Francophone,The Southern Francophone Education Region,,1.0,1.0,0.0,0.0,,1,220 Scenic Acres Drive NW Calgary AB T3L0E7,,220,scenic acres drive nw,Calgary,AB,T3L0E7,48,Calgary,4806016,-114.2134155,51.11163568,AGOL,Province of Alberta,Calgary,825
94b7cbbb1dda25c812d8,2536,École Citadelle,Francophone,The Greater North Central Francophone Education Region,,1.0,1.0,1.0,0.0,,1,P.O. Box 28 5109 - 46 Street Legal AB T0G1L0,,5109,46 street,Legal,AB,T0G1L0,48,Legal,4811069,-113.5880101,53.95064355,Nominatim,Province of Alberta,Edmonton,835
